0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103
0.0,0.18,0.06781524926686218,0.0,0.31481481481481477,0.5775052692086607,0.6416065911431514,0.26920313906646415,0.0,0.20801526717557245,0.2872340425531916,0.9999999999999999,0.08967991169977926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0324,0.012206744868035193,0.0,0.05666666666666666,0.10395094845755894,0.11548918640576726,0.04845656503196354,0.0,0.03744274809160304,0.05170212765957449,0.17999999999999997,0.016142384105960268,0.004598908033126651,0.0,0.02134924513956772,0.03916366378431167,0.04351071090963454,0.018256077979214032,0.0,0.014106607194824379,0.01947884819367319,0.06781524926686217,0.006081665566150721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09910836762688612,0.1818072143805043,0.2019872601746958,0.08474913637277574,0.0,0.06548628781453206,0.09042553191489365,0.3148148148148147,0.02823256479437495,0.3335123359637677,0.3705311871441768,0.1554662312983949,0.0,0.12012991286974045,0.16587917307057284,0.5775052692086606,0.051790621548789946,0.4116590177983351,0.1727225083814698,0.0,0.13346396647825093,0.1842912549028202,0.6416065911431513,0.0575392224397142,0.07247033008323804,0.0,0.05599836289741333,0.07732430590206953,0.2692031390664641,0.024142113740783903,0.0,0.0,0.0,0.0,0.0,0.04327035137812479,0.0597490661036219,0.20801526717557242,0.01865479079251133,0.0825033952014487,0.28723404255319157,0.025759123573340866,0.9999999999999998,0.08967991169977925,0.008042486562480206
0.0002359225391784276,0.0,0.2423020527859238,0.0,0.17283950617283939,0.5479977007089482,0.7826982492276005,0.3489619801944185,0.043478260869565216,0.10496183206106868,0.5531914893617023,0.9999999999999999,0.2044701986754967,5.565944449239671e-08,0.0,5.716451554140054e-05,0.0,4.077673516664178e-05,0.00012928500901519506,0.00018465615836828526,8.232799644419937e-05,1.0257501703409896e-05,2.4762861936667017e-05,0.00013051034082210892,0.00023592253917842758,4.823912845784075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587102847842726,0.0,0.04187936714818433,0.13278096780374443,0.18964939249979618,0.08455420414534848,0.010534871860257556,0.02543246737256833,0.13403943345604297,0.24230205278592376,0.049543548872618526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029873494894070984,0.09471565197438603,0.13528117887884442,0.06031441632989945,0.007514761137949538,0.018141551220431613,0.09561334384029416,0.17283950617283936,0.035340528166135206,0.3003014799822939,0.4289168409256443,0.19123036278138283,0.02382598698734557,0.057518842631664395,0.30314766422197137,0.547997700708948,0.11204919873767401,0.6126165493439509,0.2731319309451679,0.03403035866206958,0.08215344218991988,0.4329820102110131,0.7826982492276003,0.1600384665225309,0.12177446362120972,0.015172260008452978,0.03662768876086453,0.1930427975543592,0.34896198019441843,0.0713523254205475,0.0018903591682419658,0.004563557915698639,0.024051803885291403,0.04347826086956521,0.008890008638065074,0.011016986189615986,0.058063992203995454,0.10496183206106867,0.021461566654870833,0.30602082390221835,0.5531914893617021,0.11311117373538118,0.9999999999999998,0.20447019867549668,0.041808062146397096
0.00023569774400055392,0.0,0.2423020527859238,0.0,0.17283950617283939,0.6943858976815481,0.5993820803295572,0.3489619801944185,0.043478260869565216,0.10496183206106868,0.5531914893617023,0.9897372535175752,0.06346578366445917,5.555342652695065e-08,0.0,5.711004720834537e-05,0.0,4.073788167910806e-05,0.00016366518954934035,0.00014127300412803543,8.224955147379041e-05,1.0247728000024083e-05,2.4739267022958898e-05,0.00013038598604285965,0.0002332788378073968,1.4958742030940233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0587102847842726,0.0,0.04187936714818433,0.16825112843383555,0.14523150846694918,0.08455420414534848,0.010534871860257556,0.02543246737256833,0.13403943345604297,0.23981536824601074,0.015377889663565805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029873494894070984,0.12001731564866255,0.10359690277300981,0.06031441632989945,0.007514761137949538,0.018141551220431613,0.09561334384029416,0.17106569813884004,0.01096939470743738,0.4821717748990094,0.4162024639038734,0.2423142778740319,0.03019069120354557,0.07288401597802507,0.3841283689302182,0.6872595912526714,0.04406974516190841,0.35925887822018776,0.20916155764485228,0.026060090449111183,0.06291224125596497,0.33157306571422324,0.5932307739930266,0.03804025344254916,0.12177446362120972,0.015172260008452978,0.03662768876086453,0.1930427975543592,0.34538067185967825,0.02214714554214025,0.0018903591682419658,0.004563557915698639,0.024051803885291403,0.04303205450076414,0.0027593818984547464,0.011016986189615986,0.058063992203995454,0.1038846353882951,0.006661484926613079,0.30602082390221835,0.5475142253501482,0.03510873138884976,0.979579831000513,0.0628144504164024,0.004027905696143932
0.00029279571918046875,0.0,0.06304985337243403,0.0,0.15020576131687247,0.6585552787890402,0.44181256436663235,0.44854458983895457,0.08695652173913043,0.06679389312977096,0.6489361702127658,0.9942760603156993,0.03338852097130243,8.572933317040792e-08,0.0,1.8460727162404925e-05,0.0,4.397960390982351e-05,0.00019282216647313112,0.00012936082752669525,0.00013133193576640508,2.546049732004076e-05,1.955696597579466e-05,0.00019000573265966585,0.00029111977414405827,9.77601601016466e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975284010285431,0.0,0.009470451226723632,0.0415218137652914,0.027856217401415244,0.028280670620344648,0.005482595945429046,0.004211345168006088,0.04091533037998378,0.06268895981462622,0.002105141351563057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256177073278126,0.09891879701975298,0.06636279259004974,0.06737398160132446,0.013061370549293258,0.010032827568875064,0.09747395149286403,0.14934599259886022,0.005015148211738844,0.43369505522091045,0.2909579964989683,0.2953914074107084,0.057265676416438274,0.043987470911481676,0.42736034049076005,0.6547857480944739,0.021988186736609787,0.19519834203221967,0.19817263546952782,0.038418483857968026,0.029510381207694898,0.2867081534719635,0.43928365589643154,0.01475146807074021,0.201192249073796,0.0390038773773004,0.02996003939764008,0.2910768082997471,0.445977147660997,0.014976240444402182,0.007561436672967863,0.005808164619980084,0.05642923219241442,0.08645878785353907,0.0029033496496784724,0.0044614241594312645,0.043344973201234344,0.06641156891421653,0.0022301493015182915,0.4211181530104118,0.6452216987155068,0.02166701892818562,0.988584884116908,0.03319740709111468,0.0011147933326511024
0.0007050700754007986,0.0,0.06304985337243403,0.0,0.15020576131687247,0.6871048093504503,0.5283213182286303,0.44854458983895457,0.08695652173913043,0.06679389312977096,0.6489361702127658,0.9999999999999999,0.09933774834437087,4.971238112256879e-07,0.0,4.445456487131136e-05,0.0,0.00010590558745732162,0.0004844570397369733,0.00037250355167930965,0.000316255367778372,6.131044133919988e-05,4.70943752653205e-05,0.0004575454744622203,0.0007050700754007985,7.004007371531112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975284010285431,0.0,0.009470451226723632,0.04332185748104013,0.0333105816478462,0.028280670620344648,0.005482595945429046,0.004211345168006088,0.04091533037998378,0.06304985337243402,0.006263230467460335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256177073278126,0.1032071009929689,0.07935690582446506,0.06737398160132446,0.013061370549293258,0.010032827568875064,0.09747395149286403,0.15020576131687244,0.014921102117570114,0.4721130190325186,0.36301211863726157,0.30819714488647076,0.0597482442913435,0.04589440520470563,0.4458871635146538,0.6871048093504502,0.06825544463746196,0.2791234152948376,0.23697566898803676,0.045940984193793936,0.035288637667942845,0.34284681289304725,0.5283213182286302,0.052482250155161954,0.201192249073796,0.0390038773773004,0.02996003939764008,0.2910768082997471,0.4485445898389545,0.04455740958665112,0.007561436672967863,0.005808164619980084,0.05642923219241442,0.08695652173913042,0.008638065073423554,0.0044614241594312645,0.043344973201234344,0.06679389312977095,0.00663515494666599,0.4211181530104118,0.6489361702127657,0.06446385796815556,0.9999999999999998,0.09933774834437085,0.009867988246129557
0.000264471526768385,0.0,0.06304985337243403,0.0,0.15020576131687247,0.5497221689978923,0.5746652935118435,0.44854458983895457,0.08695652173913043,0.06679389312977096,0.6489361702127658,0.9929900650562308,0.09602649006622516,6.994518847120058e-08,0.0,1.6674890983930437e-05,0.0,3.972514702488089e-05,0.00014538586133330074,0.00015198260755587933,0.00011862727249840734,2.2997524066816087e-05,1.7665082894834868e-05,0.00017162513971139874,0.00026261759857125927,2.539627243802372e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003975284010285431,0.0,0.009470451226723632,0.03465990215089351,0.036232562494148496,0.028280670620344648,0.005482595945429046,0.004211345168006088,0.04091533037998378,0.06260787800207908,0.0060544561185449895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02256177073278126,0.08257143690709083,0.08631803791433042,0.06737398160132446,0.013061370549293258,0.010032827568875064,0.09747395149286403,0.14915282870186186,0.01442373204698444,0.3021944630877472,0.315906251597141,0.24657490481854005,0.047801927738947154,0.03671808380711111,0.35673459903054705,0.5458686523560693,0.05278789040045985,0.3302401995670532,0.2577630083729523,0.04997089508798639,0.03838413220021854,0.3729210947257707,0.5706369271898835,0.0551830910988194,0.201192249073796,0.0390038773773004,0.02996003939764008,0.2910768082997471,0.44540032144480385,0.043072162600429405,0.007561436672967863,0.005808164619980084,0.05642923219241442,0.08634696217880268,0.008350129570976101,0.0044614241594312645,0.043344973201234344,0.06632567228429019,0.006413983115110457,0.4211181530104118,0.6443871698769156,0.062315062702550356,0.9860292693003774,0.09535335061798242,0.00922108679443884
0.000921323036515279,0.125,0.27162756598240473,0.0,0.28600823045267487,0.4696301973558151,0.6560247167868176,0.4029226418354264,0.17391304347826086,0.2366412213740458,0.2765957446808509,0.9967219728680217,0.29525386313465785,8.488361376137342e-07,0.00011516537956440988,0.00025025673389216343,0.0,0.00026350597134902013,0.00043268111946712936,0.0006044106840991068,0.00037122191185657324,0.00016023009330700503,0.00021802300864102024,0.0002548340313765664,0.0009183029146042652,0.00027202418572608956,0.015625,0.03395344574780059,0.0,0.03575102880658436,0.05870377466947689,0.0820030895983522,0.0503653302294283,0.021739130434782608,0.029580152671755726,0.034574468085106363,0.12459024660850271,0.03690673289183223,0.07378153460152563,0.0,0.07768771948879476,0.12756450741959643,0.17819439704509968,0.10944489648095712,0.04723957669259213,0.06427827897293548,0.0751310288887502,0.27073716345132115,0.08019908819016917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180070788667038,0.13431810171287714,0.1876284683814149,0.11523919180066722,0.0497405618178565,0.06768133697735054,0.07910865948691002,0.28507068771328187,0.08444503492945975,0.22055252226846186,0.3080890172148859,0.1892246398042977,0.08167481693144611,0.11113386349641427,0.12989771416224666,0.4680907368268864,0.13866013001399619,0.43036842903522426,0.264327211997082,0.11409125509335959,0.15524249023199502,0.18145364506869413,0.653874249965942,0.19369383194312773,0.16234665530363931,0.07007350292790024,0.09534810608319251,0.11144668816724554,0.4016018504834015,0.11896446654633176,0.030245746691871453,0.04115499502157318,0.048103607770582764,0.1733429518031342,0.051348497936462234,0.05599906765340015,0.06545395484814029,0.2358655050298372,0.06986923478759079,0.07650520597555446,0.2756890563251973,0.08166596214362871,0.9934546911979213,0.294286012960481,0.08717484369593927
0.0015536718718739421,0.125,0.27162756598240473,0.0,0.28600823045267487,0.5002874113814907,0.9598352214212151,0.43838718184215547,0.17391304347826086,0.2366412213740458,0.2765957446808509,0.9999999999999999,0.4806843267108167,2.4138962854522794e-06,0.00019420898398424277,0.00042202010889244546,0.0,0.0004443629427787612,0.0007772824789160496,0.001491268985156039,0.000681109833418244,0.00027020380380416386,0.00036766280937474967,0.0004297390283906646,0.001553671871873942,0.0007468257176612601,0.015625,0.03395344574780059,0.0,0.03575102880658436,0.06253592642268634,0.11997940267765189,0.054798397730269434,0.021739130434782608,0.029580152671755726,0.034574468085106363,0.12499999999999999,0.060085540838852085,0.07378153460152563,0.0,0.07768771948879476,0.1358918518451923,0.2607177049388272,0.11907804316167055,0.04723957669259213,0.06427827897293548,0.0751310288887502,0.2716275659824047,0.13056711367035015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180070788667038,0.14308631724696955,0.2745207732048331,0.12538234213180988,0.0497405618178565,0.06768133697735054,0.07910865948691002,0.2860082304526748,0.1374796736888961,0.2502874939867929,0.4801934782775997,0.2193195883866388,0.08700650632721577,0.11838862406737566,0.13837736910551862,0.5002874113814906,0.2404803175018092,0.9212836522807131,0.4207794577516878,0.16692786459499392,0.22713657911494403,0.26548633783991044,0.959835221421215,0.46137774716218444,0.1921833212035071,0.07624124901602704,0.10374047814585359,0.12125602902017059,0.4383871818421554,0.21072584734244887,0.030245746691871453,0.04115499502157318,0.048103607770582764,0.17391304347826084,0.0835972742105768,0.05599906765340015,0.06545395484814029,0.23664122137404578,0.11374972616820853,0.07650520597555446,0.27659574468085085,0.13295523930299177,0.9999999999999998,0.4806843267108166,0.23105742194543114
0.0023032513924937294,0.125,0.27162756598240473,0.0,0.28600823045267487,0.3966277064571758,1.0,0.4503541907264775,0.17391304347826086,0.2366412213740458,0.2765957446808509,0.9741035856573705,0.7781456953642383,5.304966977024304e-06,0.0002879064240617162,0.0006256265695886561,0.0,0.0006587488550547909,0.0009135333171990844,0.0023032513924937294,0.0010372789169061458,0.00040056545956412685,0.0005450442226511879,0.0006370695340940099,0.0022436054400984734,0.0017922651564106832,0.015625,0.03395344574780059,0.0,0.03575102880658436,0.04957846330714698,0.125,0.056294273840809685,0.021739130434782608,0.029580152671755726,0.034574468085106363,0.12176294820717132,0.09726821192052978,0.07378153460152563,0.0,0.07768771948879476,0.10773501850614638,0.27162756598240473,0.12232861265700874,0.04723957669259213,0.06427827897293548,0.0751310288887502,0.26459338598684445,0.21136582121147385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180070788667038,0.11343878847231982,0.28600823045267487,0.12880500516662627,0.0497405618178565,0.06768133697735054,0.07910865948691002,0.27860164281147015,0.222556073365492,0.15731353752947963,0.3966277064571758,0.17862294976122028,0.0689787315577697,0.0938584648868126,0.10970553582858049,0.38635647103099396,0.30863414244184206,1.0,0.4503541907264775,0.17391304347826086,0.2366412213740458,0.2765957446808509,0.9741035856573705,0.7781456953642383,0.20281889710490045,0.07832246795243086,0.1065723657444336,0.124566052754132,0.43869163200248507,0.3504411749030536,0.030245746691871453,0.04115499502157318,0.048103607770582764,0.16940931924476008,0.1353296861503023,0.05599906765340015,0.06545395484814029,0.23051306225479762,0.18414134775794952,0.07650520597555446,0.26943290667118747,0.21523178807947005,0.9488777955905462,0.7579945120181525,0.6055107232138939
0.0018401733260739476,0.125,0.27162756598240473,0.0,0.28600823045267487,0.46809733665453146,0.8547888774459321,0.49673089688912336,0.17391304347826086,0.2366412213740458,0.2765957446808509,0.9743053104039537,0.4241169977924945,3.3862378699940553e-06,0.00023002166575924346,0.0004998418015472124,0.0,0.0005263047167166228,0.0008613802329179255,0.001572959691700697,0.0009140709466921533,0.00032003014366503436,0.0004354608634220792,0.0005089841114672618,0.0017928906436575536,0.0007804487864723117,0.015625,0.03395344574780059,0.0,0.03575102880658436,0.05851216708181643,0.10684860968074152,0.06209136211114042,0.021739130434782608,0.029580152671755726,0.034574468085106363,0.12178816380049422,0.053014624724061814,0.07378153460152563,0.0,0.07768771948879476,0.12714814019831666,0.2321842222094706,0.13492580447024943,0.04723957669259213,0.06427827897293548,0.0751310288887502,0.2646481799887573,0.1152018678021402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08180070788667038,0.13387969093617258,0.2444766542489394,0.14206912483042827,0.0497405618178565,0.06768133697735054,0.07910865948691002,0.2786593377492789,0.12130095204353238,0.21911511658306576,0.40012439693435753,0.23251840986781533,0.08140823246165764,0.11077112546786623,0.1294737314150831,0.4560697208884573,0.19852803709658248,0.7306640250052767,0.42460004574456484,0.1486589352079882,0.20227828397575492,0.2364309661020662,0.8328253425698061,0.36253049244878527,0.2467415839242729,0.08638798206767363,0.11754700613406736,0.13739365233103404,0.48396755068079167,0.21067201669938815,0.030245746691871453,0.04115499502157318,0.048103607770582764,0.16944440180938325,0.07375947787695557,0.05599906765340015,0.06545395484814029,0.23056079864521042,0.10036356436310939,0.07650520597555446,0.26948870287768917,0.11730895683622182,0.9492708378813447,0.4132194431818093,0.1798752278165188
